StreamID,CentroidX,CentroidY,Source,TreatmentName,BiomassUtilized,TreatmentStatus,FundedProjectName,TreatmentCategory,PendingStateReview,FederalGrantProgram,ActualCompletionDate,FederalFundingAmount,FederalGrantFiscalYear,TreatmentAcresReported,TreatmentIdentifierDatabase,LeveragedByIndirectFederalFunding
17651eb7-0b0f-4359-9221-dad6e3adbc07,-19.24017896,18.72031031,California,Loafer Creek DWR HFR ,No,Completed,,N/A,0,0,,,,1064,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0affa8c5-7439-4fd2-b8f0-a21358656bc1,-18.79582657,17.80891129,California,Sly Park 2012,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c5672423-a71c-4c77-88c5-01d133f6ba6b,-19.50269647,14.20087844,California,Tepusquet Burn Road Plot,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0fa541c8-30a0-4ed5-ab07-9c60fa2b7808,-18.28644516,16.02270599,California,Mini Management Plan,No,Completed,,N/A,0,0,,,,39,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
ca5a47c8-0d43-488e-a064-d4adf7cc8d9c,-19.19725807,18.95344558,California,Gale Management Plan,No,Completed,,N/A,0,0,,,,306,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c3ab13d7-eb11-4b8b-a40a-f87948c69575,-18.94794741,19.89022776,California,Site Prep,No,Completed,,N/A,0,0,,,,45,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
40d119f3-9cfe-40c2-8b3b-34ec82aa357f,-17.96046515,13.11017442,California,Road Treatment,No,Completed,,N/A,0,0,,,,12,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
abf07a0f-603c-42da-8201-4e42efaf43a7,-19.51834463,14.18653603,California,West Burn Plot 3,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
bc8e38d1-a81b-4461-81cc-ea775e9a4ccd,-20.70574419,19.03132822,California,Stand Improvement,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
e39ed357-1d4b-4e9b-a31c-fc957f17c083,-19.26815167,13.70752685,California,FY 21/22,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
e1333502-6421-4f1c-aed3-c6d7f29cf990,-19.190687,18.46723017,California,October_2018,No,Completed,,N/A,0,0,,,,130,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
3b00b60c-02a6-4c29-a07f-55a50b6aca2f,-19.01723817,18.00704552,California,Bacchi 2013,No,Completed,,N/A,0,0,,,,22,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
dcc1d665-95f6-45da-9ca0-eeaeac674389,-19.88836971,14.8070014,California,Dunn Fuel Reduction,No,Completed,,N/A,0,0,,,,103,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c114ca27-0acd-4ab2-8f16-4f9554e0ab61,-20.76876021,18.12684229,California,Bourret CFIP,No,Completed,,N/A,0,0,,,,27,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
d9a46239-90aa-412b-ab5f-551fe6f39f5d,-19.192549,19.71377904,California,Fuel Reduction Grant,No,Completed,,N/A,0,0,,,,6238,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
16e4ed2b-f9e9-4f4c-9c6b-37be07b09bd3,-19.29648197,19.50839522,California,PCSC Unit 4,No,Completed,,N/A,0,0,,,,88,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
828e9bac-a7ac-4296-8cc7-12861e8b2e68,-19.26947174,19.63388478,California,Escove CFIP,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
650ee203-c4e8-4ba2-9853-312a3d382119,-19.54753111,14.3216729,California,Alamo_Burn,No,Completed,,N/A,0,0,,,,1030,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b4be745d-4d6f-40a3-b682-38a493f36dd2,-19.3596615,19.06983881,California,01 - Musty Buck Ridge,No,Completed,,N/A,0,0,,,,25,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a6db0530-d614-4ede-bda6-6378d31b19b4,-18.66830904,20.09232954,California,"Highway 299, Big Valley Mtn",No,Completed,,N/A,0,0,,,,127,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
26873ea1-5017-48c2-a442-e14824a7f6e9,-19.73090407,20.72090305,California,Spencer Ranch VMP FR,No,Completed,,N/A,0,0,,,,13,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a39f656d-6663-4c88-baa5-3ba4822f02aa,-18.13030405,15.66915973,California,Invoice 1B,No,Completed,,N/A,0,0,,,,62,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
408ad69b-dd29-4e4f-98fe-58905fd100d8,-18.79492936,17.26771885,California,CCROW-March-2017,No,Completed,,N/A,0,0,,,,6,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
71a724fb-7c12-4cd1-b4e6-183b5043eb24,-19.00399926,18.40495722,California,June 2019,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
492859b6-2756-47b6-b50e-2816a3e3a5d5,-19.73666248,19.92426023,California,2020 Whiskeytown,No,Completed,,N/A,0,0,,,,6,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c61267f1-61c1-4b76-b5f5-ddceb7bd0764,-18.3979816,18.43810418,California,5 - Independence Lake,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c9622a5d-8fe9-45a3-93f1-86952a963e37,-17.18187584,12.0721783,California,Palomar Observatory Fuel Break,No,Completed,,N/A,0,0,,,,218,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
343109c1-a51d-43a0-8b70-5c05f3a81471,-20.58682823,18.2825078,California,Sonoma County Roads,No,Completed,,N/A,0,0,,,,16,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c29c932a-994d-4b0c-9348-a3bba659138e,-17.05865947,11.44793342,California,2017 Block 6 Unit 4 - Crushing,No,Completed,,N/A,0,0,,,,84,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b7b41360-fdce-4d4c-a63d-059366afd109,-20.93340795,19.97151428,California,Fox Camp Unit B,No,Completed,,N/A,0,0,,,,6,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
93faff98-049b-4a03-8fa1-bb25e1f404ff,-20.3422158,16.61978545,California,2013 Highland Fire Trail,No,Completed,,N/A,0,0,,,,8,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0cd2b706-c241-4dc0-92e4-12a8872cee7a,-20.44308104,16.56084215,California,Shaded Fuel Break,No,Completed,,N/A,0,0,,,,165,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0ef4d66f-4baa-4282-81c2-7b67b7f74489,-17.08211201,12.92172051,California,UNIT 86 FUELS REDUCTION,No,Completed,,N/A,0,0,,,,54,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
1ffebd01-bb4a-4220-b63f-97f99cff7ff9,-18.77902733,20.99360041,California,Lower Klamath RX 2022,No,Completed,,N/A,0,0,,,,250,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
6ffc5efd-417c-4486-9c6a-7605cb9f0fb1,-18.91279406,13.46198929,California,VNC Annex Helispot 23A,No,Completed,,N/A,0,0,,,,2,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0478f645-0e2e-4961-bbc0-997b4de94984,-18.38031048,16.22166769,California,Invoice 1,No,Completed,,N/A,0,0,,,,24,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b4afc3b2-3b6e-47df-9106-a64c369494d6,-18.97810348,18.03799019,California,Oct 2019 FR,No,Completed,,N/A,0,0,,,,2,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
556df747-4fbb-4f95-89c5-a08c6ba3f764,-19.34100391,19.07960833,California,Chico Eco Oct 2018,No,Completed,,N/A,0,0,,,,24,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
369d8066-2c25-449c-a14a-f4ac73247358,-20.73332801,18.74045449,California,Corson Burn Prep 2018,No,Completed,,N/A,0,0,,,,11,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
1e1ec5ae-cff5-4d69-89ea-dd2eddc975a6,-19.60000296,14.42174843,California,Velten land clearing,No,Completed,,N/A,0,0,,,,25,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
661a5f14-dfc6-4a33-be6d-e39acfcf698f,-19.04640362,18.06774351,California,ALT CCC SRA,No,Completed,,N/A,0,0,,,,9,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
11d9d536-a1b0-47bb-bdc2-926030e0a27b,-18.86585058,16.83550548,California,Grillo Drive,No,Completed,,N/A,0,0,,,,8,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
4701eec0-493a-4f69-be52-3c988a9eac22,-17.58637847,13.15974235,California,Wrightwood_BugKill_East,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
01912c9d-a27c-4f63-9548-1a5362cc3d62,-18.73583858,17.2257777,California,Timber Stand Improvement 02,No,Completed,,N/A,0,0,,,,100,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
55bc74bd-1d71-47f3-92dd-467258b5f91e,-20.36192832,16.52922415,California,Broadcast Burn 2018,No,Completed,,N/A,0,0,,,,12,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
ef674c0a-2f57-4062-9472-6c3cb26af63b,-18.53143289,18.73825584,California,Fuel Reduction Grant,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
924b89b3-4ab0-42df-a481-e2939e4bf0dd,-20.54046981,17.58915228,California,RSM Roadside Fuel Reduction,No,Completed,,N/A,0,0,,,,5,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
35b17394-58e7-4e13-88d6-6b79661fdfbe,-20.79465236,18.17199741,California,Rosales CFIP,No,Completed,,N/A,0,0,,,,40,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
471a8b4e-69a1-4aed-898d-384ddfc24c4f,-20.47363709,17.57246613,California,Queenstone Fire Road 2022,No,Completed,,N/A,0,0,,,,31,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
119e7977-f72a-4c96-babf-3ee840a05e84,-18.76341631,17.62244411,California,"April 7, 2022 Broadcast",No,Completed,,N/A,0,0,,,,20,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
34ac4200-3115-41dd-abbd-0ea0d603276a,-18.86713838,18.07688539,California,Volcanoville - 5,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f88af3d9-a836-4dd1-a65f-049c9dcdb5d1,-20.1984599,20.02698876,California,Grant Fuel Reduction,No,Completed,,N/A,0,0,,,,341,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
06bac9d3-fc40-4864-9210-0db3a934dba1,-17.15748342,12.54120752,California,North_Mountain_PSEC,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
609b3a82-153a-4cf5-9c5d-97434d345aaa,-20.66972521,18.93263012,California,May_2017,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b8d7af8a-1ac8-47d1-aab0-dc1ed6718668,-18.82494914,17.82138757,California,2 - FA50- PH I (FRA),No,Completed,,N/A,0,0,,,,59,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
89820a00-bea4-4ef2-8669-b713b791688a,-20.63414356,20.89685281,California,GPC 3,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b61a4f50-5888-4831-9376-450ab1cc15c1,-18.98664447,17.16968638,California,2019-Whittle Broadcast Burn,No,Completed,,N/A,0,0,,,,608,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b7fbe794-7feb-413b-9eae-fe2f51b0559c,-18.96475125,18.02753564,California,Stewart Management Plan,No,Completed,,N/A,0,0,,,,40,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
541a6cac-4d6f-47c9-92fa-bf665e3fe689,-20.81333234,19.75610459,California,Eel River Sponsor Work 2020,No,Completed,,N/A,0,0,,,,48,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f36098a2-deb4-44e8-b999-8512eafe5f9f,-19.37782897,18.72427674,California,Oroville Airport 2020 Rx Burn,No,Completed,,N/A,0,0,,,,157,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c426494d-7601-46cf-8acd-b39d8c8dae9d,-18.28036963,16.01804886,California,Herrick Management Plan,No,Completed,,N/A,0,0,,,,56,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
eea09ab9-9c64-4ff8-9dea-e65be0bda201,-20.08760406,15.40181981,California,Man Field Burn,No,Completed,,N/A,0,0,,,,626,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
fab54b67-7fec-46ae-9d11-4f3384789173,-19.76348479,14.77882331,California,2016 Toleman TRA,No,Completed,,N/A,0,0,,,,100,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
cf44ea84-f338-431d-86ee-5aa59dca5f9f,-20.01829089,20.04160012,California,2021 Trinity Cal Trans,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0d7c5f76-e09b-4aa8-90d3-4f8cc077cc54,-19.12405235,18.40315705,California,March Fuels Reduction,No,Completed,,N/A,0,0,,,,2,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
9c24d8ed-b2d7-41cc-bdff-027ce747c805,-19.85023991,15.04140735,California,Bonnheim - Spring 2012,No,Completed,,N/A,0,0,,,,55,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
dbc13b88-3059-49fe-9ffb-a2fe5a12e3e3,-18.87284103,19.38807201,California,Chester SP FR 22,No,Completed,,N/A,0,0,,,,12,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
7551eceb-a6fe-493d-b0f5-9937f8768676,-19.87284472,14.72269654,California,2016 Monterey Pine Hazard Tree Abatement,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f5c284aa-a111-4fa0-be74-ba4b3895f2c9,-20.48124254,18.59793861,California,Lavine,No,Completed,,N/A,0,0,,,,14,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
602392e9-90e9-4ff6-a198-9b5f4bc52ca2,-18.19003514,16.02196651,California,MPT Release,No,Completed,,N/A,0,0,,,,18,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
55c2236c-b593-4d55-bbf4-f407ff9d0d5c,-18.69024879,17.83348141,California,June 2019 FR,No,Completed,,N/A,0,0,,,,14,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a6dd6920-e2e5-46cd-a71c-9f69eca0fb1b,-18.87580497,17.60795599,California,2015 Spring Piles,No,Completed,,N/A,0,0,,,,7,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
53c05d32-deb2-4fae-a843-689e3f9d2308,-19.11338406,19.38135394,California,Onion Ridge Fuel Break,No,Completed,,N/A,0,0,,,,64,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f9e48329-e367-4827-84d0-b13c20d29c0b,-18.3388903,15.32015545,California,Invoice   4,No,Completed,,N/A,0,0,,,,59,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b2a1102a-1a5e-4044-afd1-21b4d4122df9,-20.14303344,17.13615983,California,2017 Goat Grazing,No,Completed,,N/A,0,0,,,,198,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b52ddc00-8daf-45d2-ac4b-9105cb6fba4b,-17.98844777,15.12757017,California,Castle Fire 2,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
8da0f691-375a-443f-a850-7984cbc1a271,-19.76956352,14.49084366,California,Pismo Heights 2015,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
76035e78-ff2c-4336-8db3-164fba594571,-19.73421869,14.78095365,California,Alps Fuel Break,No,Completed,,N/A,0,0,,,,11,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f752b00e-ac16-4f89-b48d-e1e634e278a2,-18.87667154,18.35616171,California,Conner Management Plan,No,Completed,,N/A,0,0,,,,66,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0d1cc273-a959-4beb-918b-2063341f1e66,-20.13236204,15.1791709,California,Hearst RIA Burn,No,Completed,,N/A,0,0,,,,85,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
bf385f7e-faca-4298-9a5e-a26a5a1af769,-20.26388647,16.57179663,California,Comstock SFB 2023,No,Completed,,N/A,0,0,,,,1,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
d8f57f08-1ca2-4cab-a2e0-cb89a039c5a6,-18.7768212,17.83228146,California,2022 Fuels Reduction,No,Completed,,N/A,0,0,,,,66,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c3f65ee5-e27b-400d-ba9a-95fefe276d28,-18.31648303,16.26149112,California,03 - Whisky Ridge,No,Completed,,N/A,0,0,,,,200,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f7b98c5d-5c62-4022-8169-f8bf20b8d133,-18.26071,17.66031254,California,2023 Fuels Reduction,No,Completed,,N/A,0,0,,,,15,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
3ab1cbe0-888b-4965-8fdf-0ace7ba2f257,-18.28297624,16.03619392,California,Banton Release,No,Completed,,N/A,0,0,,,,58,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
2daa95dd-876c-4b2a-87f3-34d43ad8ca35,-20.73514307,18.09072169,California,2018 Burn_2,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
e318cc15-db2e-4df8-9383-c25821f41d6b,-17.51370481,12.64650952,California,Lake Mathews / El Sobrante 2023,No,Completed,,N/A,0,0,,,,105,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
2ea7a235-d9a9-4a65-a7c7-b098510f9c21,-18.73710319,17.03549324,California,MTHVMP,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
172a50f8-cf3e-4853-96ad-7c7e271ac19d,-18.69311644,18.42919105,California,AMEX Burn,No,Completed,,N/A,0,0,,,,75,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
ba779302-093c-4b05-88bf-af50f10c703c,-19.2949993,19.48306704,California,Peter Jones CFIP 2017,No,Completed,,N/A,0,0,,,,135,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c4bf55e1-f4f7-48a5-8cc6-d0e581cbf569,-19.03779309,18.41170467,California,Snapp CFIP Project,No,Completed,,N/A,0,0,,,,7,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
04a7cd89-654c-47a0-923a-c5a839278de2,-17.23532814,12.99262489,California,Fuels Reduction 2019,No,Completed,,N/A,0,0,,,,40,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
54b4518a-8052-40a5-b2ec-4166f95129e0,-17.87824168,16.51358151,California,17 - Camp High Sierra,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
314fd9f3-84ca-40b5-a9b6-463f5b8d1a12,-20.48327297,16.94833282,California,Shaded fuelbreak,No,Completed,,N/A,0,0,,,,84,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
83dd6cd2-d35e-4699-bebb-dc7b08731ea9,-18.81369994,17.0216918,California,2018 - Mastication,No,Completed,,N/A,0,0,,,,69,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
6c0a1115-f105-4494-95bf-c427e130fa42,-18.78371985,17.13379923,California,2018 - Limbing & Bucking,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a3ccf02a-467f-46ab-8dcd-456c44184967,-18.90114576,16.77039977,California,Banderilla Drive,No,Completed,,N/A,0,0,,,,49,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
fad28254-85c5-45b0-802f-18e91d51a01c,-20.04396501,15.38233911,California,Hay Camp Burn,No,Completed,,N/A,0,0,,,,360,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
49a76dca-090a-4721-a6ae-c0f0a438ce4c,-18.85239385,19.03084167,California,Plumas County Private Lands 3,No,Completed,,N/A,0,0,,,,5,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
d8a77c23-e273-4d1b-a6f4-e4f50e7e067f,-18.71297287,16.82721697,California,Pile Construction and Burning,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
60f0880a-0a69-41dc-bac6-e53427adf41c,-19.26574625,19.6681619,California,Bebensee Fuels Treatement,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
59a6211b-b8a1-464c-80f5-3231ed83b52b,-18.5784463,13.44400807,California,Satellite Station 27C,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
6e592052-f01c-4e1f-b7d3-7209b075e6cc,-19.26416926,18.97131283,California,02 - West Branch,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
9afb3d71-b7e3-497e-92fb-5789e2ac29ba,-20.71756216,18.17739251,California,Lions Head Ranch CFIP,No,Completed,,N/A,0,0,,,,1655,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
776cc1da-f155-4334-97fe-b285ae61a333,-18.90216832,18.55819275,California,2021 Sierra County Roads,No,Completed,,N/A,0,0,,,,12,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
35e201dd-a58a-4e39-991e-8e40229f94be,-19.02876425,17.35545918,California,2023-Central Hill ,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
f66cc1da-3c91-485f-ba0a-3f39b8903a1d,-18.71276667,16.82770879,California,Pile Construction and Burning,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
ec429ffc-5ac4-4893-87bc-0e55ad56e746,-18.87360357,13.41911603,California,Burn Unit 01,No,Completed,,N/A,0,0,,,,89,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c673a70b-bff8-45ee-bc42-84bca9c303dd,-20.44020731,16.96832722,California,Richards Road,No,Completed,,N/A,0,0,,,,49,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
97098ccd-6735-4101-8d58-31a23e952404,-18.95455106,18.44496981,California,Church of God CFIP Project,No,Completed,,N/A,0,0,,,,238,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
b6830aa4-5a8f-4161-8477-9a5a63ecfd6e,-20.12475332,17.73429606,California,Lake Frey,No,Completed,,N/A,0,0,,,,56,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
839ca354-addc-4ecc-ae18-1c6e26a6c554,-18.76967524,17.32324977,California,2020-Arnold FFS Fuel Reduction,No,Completed,,N/A,0,0,,,,5,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a8aaef32-1f94-47c1-834f-2434e00634c5,-18.57991072,19.2033629,California,Moderate Planting,No,Completed,,N/A,0,0,,,,10,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
dd96da0b-7259-40fe-b472-f047d9442dcf,-19.39800118,20.52289585,California,Boochever CFIP ,No,Completed,,N/A,0,0,,,,36,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
87b04036-8875-43d7-8b2e-a0d8f152ce43,-17.2969678,12.31786895,California,Skinner South,No,Completed,,N/A,0,0,,,,215,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
0a498a94-d175-49fa-9de3-dd7832bd8aee,-18.55076895,16.52329253,California,Tree Falling and Pile Burning,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
8ba85a6e-b085-4ab1-92a2-d153c490aaf1,-21.12068244,19.98948358,California,Prosper Ridge Fuel Break,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
3da9b67f-868a-47e8-9d27-73d71b2a3b94,-18.99233652,17.16681078,California,2023 - Whittle VMP Fuels Reduction,No,Completed,,N/A,0,0,,,,62,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
7b9c7d44-b572-4c39-b0b6-7e189f61184e,-19.11432203,17.89485917,California,2019 FR,No,Completed,,N/A,0,0,,,,36,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
e0ca0d8f-a710-4b87-a85a-d8ffa6646739,-19.27278949,19.03173975,California,06 - Magalia Resilience,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c068a4fa-0428-4a78-bbf6-684f792dc840,-20.16754981,16.04941926,California,Indian Springs Fuel Reduction,No,Completed,,N/A,0,0,,,,0,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
26643073-940d-4713-8908-3aa76657cc74,-19.70451583,14.95479499,California,Fern Canyon Fuel Reduction,No,Completed,,N/A,0,0,,,,10,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
645e00b9-30ea-4515-8cc2-71ef4d2edec0,-20.7939574,19.01544724,California,2018 Rd 100,No,Completed,,N/A,0,0,,,,2,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
388b61c4-5a61-433b-aecf-9e70468cf5e9,-19.23995885,17.67900812,California,Van Vleck 2,No,Completed,,N/A,0,0,,,,13,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c712218f-5753-46c0-a7e0-5b46be19c95e,-20.77641104,19.71978794,California,Chavez Management Plan,No,Completed,,N/A,0,0,,,,23,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c45c36fd-aef8-46ac-aa9e-bdb709851af8,-19.00975206,18.20999263,California,Burn Unit 2,No,Completed,,N/A,0,0,,,,4,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
5898e260-4aa1-4038-bdb1-f1e83b573945,-17.33250612,11.44306481,California,Rancho Jamul VMP Block 1,No,Completed,,N/A,0,0,,,,26,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
5eacab84-893d-45f8-9ddd-08cfeed4560f,-20.43953177,17.40791232,California,Old st Hillary cut and pile 2018,No,Completed,,N/A,0,0,,,,2,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
5496c259-aebe-4cbb-9cef-f73dc7e877c2,-18.93741002,17.54729737,California,August 2019 FR,No,Completed,,N/A,0,0,,,,7,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
6f4378fd-fe67-4f67-8fc0-b18d59fe1f60,-20.50142019,17.56026693,California,MCFD San Domenico 2018,No,Completed,,N/A,0,0,,,,7,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
c1e8cd87-2393-4c20-a7c8-aae139d2ecbb,-19.75849595,14.82662623,California,Viera Burn Piles,No,Completed,,N/A,0,0,,,,46,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
a9640ede-9511-44f3-9608-7b5c2a04458f,-16.8603644,11.30882316,California,Calexico Fuel Break 2021,No,Completed,,N/A,0,0,,,,16,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
ba41921a-316a-4391-b92d-6fcab3e496dc,-18.75653185,17.83069406,California,Jan 31 2020 Broadcast,No,Completed,,N/A,0,0,,,,15,847b3f4a-f7a8-4e87-95ba-42b9871a158a,0
